ID_PROVA_BRASIL,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,PROFICIENCIA_LP_SAEB,PROFICIENCIA_MT,PROFICIENCIA_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,Qual é a sua cor ou raça?,Na sua casa tem televisão?,Na sua casa tem geladeira?,Na sua casa tem máquina de lavar roupa?,Na sua casa tem carro?,Na sua casa tem computador?,Na sua casa tem banheiro?,Na sua casa tem quartos para dormir?,"Normalmente, quem mora na sua casa? - Mãe (mães ou madrasta).",Qual é a maior escolaridade da sua mãe (ou mulher responsável por você)?,"Normalmente, quem mora na sua casa? - Pai (pais ou padrasto).",Qual é a maior escolaridade de seu pai (ou homem responsável por você)?,Seus pais ou responsáveis vão à reunião de pais?,"Fora da escola em dias de aula, quanto tempo você usa para: - Lazer (TV, internet, brincar, música etc.).","Fora da escola em dias de aula, quanto tempo você usa para: - Trabalhar em casa (lavar louça, limpar quintal, cuidar dos irmãos).",Você já foi reprovado(a)?,Alguma vez você abandonou a escola deixando de frequentá-la até o final do ano escolar?,Seus pais ou responsáveis incentivam você a estudar?,Seus pais ou responsáveis incentivam você a fazer o dever de casa e/ou os trabalhos da escola?,Seus pais ou responsáveis incentivam você a ir a escola e/ou não faltar às aulas?,Seus pais ou responsáveis conversam com você sobre o que acontece na escola?,Atualmente você trabalha fora de casa (recebendo ou não um salário)?,Na sua casa tem: - Freezer (independente ou segunda porta da geladeira).
2015,61176130,1,1,725048,12,21321329,1,1,"15,0986853","15,0986853","0,13956","257,67382","-0,224195","237,433601",1,Pardo(a),"Sim, uma","Sim, uma",Não,Não,Não,"Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Não completou o 5º ano do Ensino Fundamental,Sim,Menos de 1 hora,Entre 1 e 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Não,Sim,Não
2015,61176130,1,1,725048,12,21321327,1,1,"15,0986853","15,0986853","1,057388","308,240051","0,510828","278,515747",1,Preto(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Não,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176130,1,1,725048,12,21321326,1,1,"15,0986853","15,0986853","-1,058171","191,686791","-0,643986","213,970504",1,Pardo(a),"Sim, duas","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,"Sim, duas vezes ou mais",Não,Sim,Sim,Sim,Não,Não,Sim
2015,61176130,1,1,725048,12,21321325,1,1,"15,0986853","15,0986853","0,536099","279,520487","1,276106","321,288916",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Não,Sim,Sim,Sim,Sim
2015,61176130,1,1,725048,12,21321324,1,1,"15,0986853","15,0986853","0,901979","299,678046","1,060488","309,237524",1,Branco(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725048,12,21321322,1,1,"15,0986853","15,0986853","-0,164614","240,915851","-0,839574","203,038636",1,Pardo(a),"Sim, três ou mais","Sim, uma",Sim,Não,Não,"Sim, um",Não respondeu/Não soube responder,Sim,"Ensino Fundamental, até o 5º ano",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Menos de 1 hora,Não respondeu/Não soube responder,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176130,1,1,725048,12,21321323,1,1,"15,0986853","15,0986853","0,708888","289,040014","1,386508","327,459541",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, três ou mais",Não respondeu/Não soube responder,Ensino Fundamental completo,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Menos de 1 hora,Entre 1 e 2 horas,Não,Não,Sim,Sim,Não,Não,Sim,Sim
2015,61176130,1,1,725048,12,21321321,1,1,"15,0986853","15,0986853","0,264679","264,567046","-0,037288","247,880268",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725047,12,21321318,1,1,"15,0986853","15,0986853","2,410712","382,799221","0,650635","286,329886",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725047,12,21321317,1,1,"15,0986853","15,0986853","1,324034","322,930476","0,474725","276,497866",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, dois","Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2015,61176130,1,1,725047,12,21321316,1,1,"15,0986853","15,0986853","0,466246","275,67205","1,100999","311,501778",1,Pardo(a),"Sim, uma","Sim, uma",Não,Não,"Sim, um","Sim, um","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725047,12,21321315,1,1,"15,0986853","15,0986853","-0,808953","205,417049","0,013374","250,711885",1,Preto(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Não
2015,61176130,1,1,725047,12,21321314,1,1,"15,0986853","15,0986853","2,28324","375,77636","1,780158","349,461556",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, três ou mais","Sim, um","Sim, um","Sim, três ou mais",Não respondeu/Não soube responder,Ensino Médio completo,Não,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725047,12,21321313,1,1,"15,0986853","15,0986853","1,435163","329,052946","0,115839","256,438892",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Médio completo,Sim,Menos de 1 hora,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725048,12,21321335,1,1,"15,0986853","15,0986853","0,596164","282,82967","0,163488","259,102106",1,Preto(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Entre 1 e 2 horas,Mais de 2 horas,"Sim, uma vez",Não,Sim,Sim,Sim,Não,Não,Sim
2015,61176130,1,1,725047,12,21321311,1,1,"15,0986853","15,0986853","0,781376","293,033621","1,055083","308,935426",1,Preto(a),"Sim, uma","Sim, uma",Não,Não,"Sim, um","Sim, um","Sim, três ou mais",Sim,Ensino Fundamental completo,Não,Não sei,Não,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2015,61176130,1,1,725047,12,21321310,1,1,"15,0986853","15,0986853","1,232534","317,889433","0,75493","292,159176",1,Preto(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Superior completo (faculdade ou graduação),Sim,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Não respondeu/Não soube responder
2015,61176130,1,1,725048,12,21321339,1,1,"15,0986853","15,0986853","-1,260301","180,55077","-0,68131","211,884379",1,Não quero declarar,"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176130,1,1,725047,12,21321307,1,1,"15,0986853","15,0986853","1,505268","332,915266","0,468101","276,127636",1,Não quero declarar,"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176130,1,1,725047,12,21321305,1,1,"15,0986853","15,0986853","0,434398","273,917437","0,374599","270,901591",1,Pardo(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Não,Não sei,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176130,1,1,725047,12,21321304,1,1,"15,0986853","15,0986853","-0,359028","230,20493","0,098449","255,466925",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2015,61176130,1,1,725047,12,21321303,1,1,"15,0986853","15,0986853","2,034227","362,057396","-0,313817","232,424418",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, dois","Sim, um","Sim, um","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Não,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Não,Sim,Sim,Não,Não respondeu/Não soube responder
2015,61176130,1,1,725047,12,21321302,1,1,"15,0986853","15,0986853","0,300962","266,565999","0,173521","259,662874",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, dois","Sim, um","Sim, três ou mais","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2015,61176130,1,1,725047,12,21321300,1,1,"15,0986853","15,0986853","0,745398","291,051472","0,309987","267,290276",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um",Não,Sim,Ensino Médio completo,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725048,12,21321351,1,1,"15,0986853","15,0986853","-0,727011","209,931509","-0,200086","238,781109",1,Branco(a),"Sim, uma","Sim, uma",Sim,Não,Não,"Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Fundamental completo,Sim,Menos de 1 hora,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2015,61176130,1,1,725047,12,21321297,1,1,"15,0986853","15,0986853","0,736702","290,572381","-0,717697","209,850625",1,Preto(a),"Sim, uma","Sim, uma",Não,Não,Não,"Sim, dois","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,"Ensino Fundamental, até o 5º ano",Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Não,Não,Não
2015,61176130,1,1,725047,12,21321294,1,1,"15,0986853","15,0986853","0,995787","304,846244","0,080251","254,449796",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Fundamental completo,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2015,61176130,1,1,725047,12,21321291,1,1,"15,0986853","15,0986853","0,160726","258,839926","1,178477","315,832204",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, dois","Sim, dois",Não,Não sei,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não respondeu/Não soube responder,Sim,Sim,Sim,Sim,Não,Não
2015,61176130,1,1,725047,12,21321289,1,1,"15,0986853","15,0986853","1,922011","355,875039","2,247289","375,570595",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176130,1,1,725047,12,21321288,1,1,"15,0986853","15,0986853","1,169416","314,41205","1,578105","338,168343",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176130,1,1,725047,12,21321287,1,1,"15,0986853","15,0986853","0,533356","279,369366","0,433226","274,178391",1,Não quero declarar,"Sim, uma","Sim, uma",Sim,Não,Não,"Sim, um","Sim, três ou mais",Sim,Não completou o 5º ano do Ensino Fundamental,Não,Não completou o 5º ano do Ensino Fundamental,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176130,1,1,725047,12,21321286,1,1,"15,0986853","15,0986853","1,365153","325,19586","1,170316","315,376067",1,Branco(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176130,1,1,725047,12,21321285,1,1,"15,0986853","15,0986853","1,052107","307,949103","0,914796","301,094459",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Não,Não respondeu/Não soube responder,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Não respondeu/Não soube responder,Não respondeu/Não soube responder,Não respondeu/Não soube responder,Não respondeu/Não soube responder,Não,Não
2015,61176130,1,1,725047,12,21321284,1,1,"15,0986853","15,0986853","-0,099166","244,521602","-0,31889","232,140877",1,Preto(a),"Sim, duas","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176134,1,1,725069,12,21322066,1,1,"15,0986853","15,0986853","0,035592","251,945873","-1,027872","192,514222",1,Preto(a),"Sim, duas","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, dois",Sim,"Ensino Fundamental, até o 5º ano",Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725069,12,21322064,1,1,"15,0986853","15,0986853","0,477615","276,298406","1,32283","323,900429",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,"Ensino Fundamental, até o 5º ano",Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725069,12,21322063,1,1,"15,0986853","15,0986853","1,1142","311,370015","1,201802","317,135892",1,Branco(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Não
2015,61176134,1,1,725069,12,21322061,1,1,"15,0986853","15,0986853","0,636642","285,059739","0,504191","278,14479",1,Pardo(a),Não respondeu/Não soube responder,"Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Não,Sim,Sim,Não,Não
2015,61176134,1,1,725069,12,21322060,1,1,"15,0986853","15,0986853","1,975158","358,803086","-0,358198","229,943861",1,Não quero declarar,Não,"Sim, uma",Sim,Não,"Sim, um","Sim, um","Sim, um",Sim,Ensino Médio completo,Não,Não sei,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Não,Sim,Sim,Sim,Não
2015,61176134,1,1,725069,12,21322059,1,1,"15,0986853","15,0986853","0,034498","251,885601","0,106663","255,926024",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725069,12,21322058,1,1,"15,0986853","15,0986853","0,701273","288,620478","0,905407","300,569686",1,Branco(a),"Sim, uma","Sim, uma",Sim,"Sim, um",Não,"Sim, um","Sim, dois",Sim,Ensino Médio completo,Não,"Ensino Fundamental, até o 5º ano",Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176134,1,1,725069,12,21322056,1,1,"15,0986853","15,0986853","1,3522","324,482235","0,662085","286,969853",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176134,1,1,725069,12,21322055,1,1,"15,0986853","15,0986853","1,24049","318,327756","0,322492","267,98921",1,Preto(a),"Sim, duas","Sim, duas",Não,Não,"Sim, um","Sim, um","Sim, dois",Sim,Ensino Fundamental completo,Não,Ensino Superior completo (faculdade ou graduação),Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Sim
2015,61176134,1,1,725069,12,21322054,1,1,"15,0986853","15,0986853","0,772873","292,565163","0,928057","301,835647",1,Pardo(a),"Sim, duas","Sim, duas",Sim,"Sim, dois","Sim, dois","Sim, três ou mais","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não respondeu/Não soube responder,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176134,1,1,725069,12,21322052,1,1,"15,0986853","15,0986853","0,339455","268,686707","-0,087623","245,066928",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Médio completo,Sim,"Ensino Fundamental, até o 5º ano",Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Não
2015,61176134,1,1,725069,12,21322051,1,1,"15,0986853","15,0986853","0,186158","260,24106","-0,257283","235,584235",1,Branco(a),"Sim, duas","Sim, uma",Não,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Fundamental completo,Sim,Ensino Médio completo,Sim,Menos de 1 hora,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725069,12,21322050,1,1,"15,0986853","15,0986853","0,419856","273,116269","1,180997","315,973053",1,Branco(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Sim,"Ensino Fundamental, até o 5º ano",Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Sim,Não
2015,61176134,1,1,725069,12,21322048,1,1,"15,0986853","15,0986853","0,47925","276,388484","1,284451","321,755337",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176134,1,1,725069,12,21322047,1,1,"15,0986853","15,0986853","0,684249","287,682568","2,036371","363,781897",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Sim,Ensino Fundamental completo,Sim,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176134,1,1,725069,12,21322046,1,1,"15,0986853","15,0986853","1,376141","325,801225","1,52307","335,092309",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Fundamental completo,Sim,Não completou o 5º ano do Ensino Fundamental,Não,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Não,Não,Não
2015,61176134,1,1,725069,12,21322042,1,1,"15,0986853","15,0986853","-0,429431","226,326192","-0,215974","237,893091",1,Branco(a),"Sim, duas","Sim, uma",Não,"Sim, um","Sim, um","Sim, dois","Sim, dois",Sim,Ensino Fundamental completo,Sim,Não completou o 5º ano do Ensino Fundamental,Sim,Entre 1 e 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176134,1,1,725069,12,21322041,1,1,"15,0986853","15,0986853","1,581409","337,11013","0,381142","271,267295",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,"Ensino Fundamental, até o 5º ano",Não,Ensino Médio completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Não,Sim,Sim
2015,61176134,1,1,725069,12,21322040,1,1,"15,0986853","15,0986853","-0,246076","236,427836","0,649457","286,264045",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, dois","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Menos de 1 hora,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Não
2015,61176134,1,1,725069,12,21322039,1,1,"15,0986853","15,0986853","1,677696","342,414904","1,003877","306,073403",1,Preto(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, três ou mais","Sim, um","Sim, dois",Sim,Ensino Superior completo (faculdade ou graduação),Não,Ensino Médio completo,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725069,12,21322038,1,1,"15,0986853","15,0986853","1,339923","323,805854","0,724642","290,466309",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,Não,"Sim, um","Sim, dois",Sim,Ensino Médio completo,Não,Não sei,Sim,Mais de 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Não respondeu/Não soube responder
2015,61176134,1,1,725069,12,21322035,1,1,"15,0986853","15,0986853","-0,346712","230,88346","0,601839","283,602564",1,Pardo(a),"Sim, uma","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Entre 1 e 2 horas,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim
2015,61176134,1,1,725069,12,21322034,1,1,"15,0986853","15,0986853","-0,7655","207,811021","-0,51197","221,349186",1,Preto(a),"Sim, duas","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Não,Não completou o 5º ano do Ensino Fundamental,Sim,Entre 1 e 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725069,12,21322032,1,1,"15,0986853","15,0986853","-0,424368","226,60513","-0,772872","206,766766",1,Pardo(a),"Sim, uma","Sim, uma",Sim,Não,"Sim, dois",Não respondeu/Não soube responder,"Sim, três ou mais",Sim,Ensino Fundamental completo,Não,Ensino Fundamental completo,Sim,Entre 1 e 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Não
2015,61176134,1,1,725069,12,21322030,1,1,"15,0986853","15,0986853","0,901315","299,641464","0,073252","254,058606",1,Branco(a),"Sim, uma","Sim, duas",Sim,"Sim, um","Sim, um","Sim, um","Sim, três ou mais",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Menos de 1 hora,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Não respondeu/Não soube responder,Sim,Sim
2015,61176134,1,1,725069,12,21322033,1,1,"15,0986853","15,0986853","0,252435","263,892483","-0,632758","214,598063",1,Pardo(a),"Sim, duas","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Fundamental completo,Sim,Ensino Médio completo,Sim,Entre 1 e 2 horas,Menos de 1 hora,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725068,12,21322028,1,1,"15,0986853","15,0986853","0,41412","272,800253","-0,250143","235,983306",1,Preto(a),"Sim, uma","Sim, uma",Sim,"Sim, dois","Sim, dois","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Médio completo,Sim,Mais de 2 horas,Menos de 1 hora,"Sim, uma vez",Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725068,12,21322027,1,1,"15,0986853","15,0986853","0,006032","250,317313","0,566847","281,646779",1,Branco(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, dois","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Não uso meu tempo para isso,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
2015,61176134,1,1,725068,12,21322025,1,1,"15,0986853","15,0986853","1,518363","333,636714","1,13089","313,172456",1,Preto(a),"Sim, três ou mais","Sim, uma",Sim,"Sim, um","Sim, um","Sim, um","Sim, dois",Sim,Ensino Médio completo,Sim,Ensino Fundamental completo,Sim,Mais de 2 horas,Mais de 2 horas,Não,Não,Sim,Sim,Sim,Sim,Não,Sim
